index,tid,loc_name,loc_number,loc_type,address_1,country,city,state,phone,postal_code,group_branch_number,latitude,longitude,update_timestamp,RunDate,InsertUpdateTime,RunID,brand
1819,105804,Junction City,E1516T,CITY,401 N Washington St,US,Junction City,KS,+1 785-238-1093,66441,516T,39.0264,-96.8292,2020-09-15 00:00:00,2022-05-03 08:50:05,2022-05-03 14:30:52,46292,ENTERPRISE
1820,105805,Castle Rock,E11222,CITY,118 S Wilcox St Ste B,US,Castle Rock,CO,+1 303-660-0046,80104,1222,39.36787,-104.860649,2022-04-11 00:00:00,2022-05-03 08:50:05,2022-05-03 14:31:28,46292,ENTERPRISE
1821,105806,Colorado Springs Phil Long Truck World,E11247,CITY,13854 Gleneagle Dr,US,Colorado Springs,CO,+1 719-531-6220,80921,1247,39.033283,-104.829909,2022-04-06 00:00:00,2022-05-03 08:50:05,2022-05-03 14:31:28,46292,ENTERPRISE
1822,105807,Aspen-Pitkin County Airport,ASET61,AIRPORT,233 Airport Rd,US,Aspen,CO,+1 970-930-7010,81611,128N,39.2196,-106.8643,2022-04-20 00:00:00,2022-05-03 08:50:05,2022-05-03 14:31:49,46292,ENTERPRISE
1823,105808,Grand Junction Regional Airport,GJTT61,AIRPORT,2828 Walker Field Dr,US,Grand Junction,CO,+1 833-969-2394,81506,12HN,39.122243,-108.529285,2022-04-20 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:11,46292,ENTERPRISE
1824,105809,Grand Junction,E11228,RAIL,406 S. 5th St,US,Grand Junction,CO,+1 970-242-8103,81501,1228,39.06427,-108.564272,2020-08-12 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:11,46292,ENTERPRISE
1825,105810,NAS Fallon,E1546F,CITY,4755 Pasture Road Bldg 82,US,Fallon,NV,+1 775-428-2100,89496,546F,39.4211,-118.7221,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:44,46292,ENTERPRISE
1826,105811,Fallon,E15465,CITY,2191 West Williams,US,Fallon,NV,+1 775-428-1990,89406,5465,39.4768,-118.8028,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:44,46292,ENTERPRISE
1827,105812,Carson City,E15462,CITY,3659 S Carson St,US,Carson City,NV,+1 775-883-7788,89701,5462,39.1344,-119.76868,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:47,46292,ENTERPRISE
1828,105813,Truckee,E13059,CITY,10266 Truckee Airport Road,US,Truckee,CA,+1 530-550-1550,96161,3059,39.318291,-120.146052,2021-07-19 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:47,46292,ENTERPRISE
1829,105814,Grass Valley Caliber Collision,E13009,CITY,470 Idaho Maryland Rd,US,Grass Valley,CA,+1 530-274-7400,95945,3009,39.224617,-121.047223,2022-04-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:50,46292,ENTERPRISE
1830,105815,Yuba City,E13007,CITY,911 Gray Avenue,US,Yuba City,CA,+1 530-673-7711,95991,3007,39.138525,-121.629986,2022-04-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:32:53,46292,ENTERPRISE
1831,105816,Ukiah Thurston Chevrolet,E12343,CITY,2800 N State St,US,Ukiah,CA,+1 707-462-2200,95482,2343,39.188395,-123.209313,2022-03-24 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:10,46292,ENTERPRISE
1832,105817,Lakeport,E12383,CITY,2199 S Main St,US,Lakeport,CA,+1 707-262-5555,95453,2383,39.017116,-122.911997,2022-03-09 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:10,46292,ENTERPRISE
1833,105818,Fort Bragg Sport Chrysler,E12397,CITY,200 E Chestnut St,US,Fort Bragg,CA,+1 707-964-4300,95437,2397,39.436176,-123.804408,2022-04-01 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:11,46292,ENTERPRISE
1834,105819,Rehoboth Beach,E11747,CITY,18767 Coastal Highway,US,Rehoboth Beach,DE,+1 302-645-5005,19971,1747,38.733937,-75.136766,2022-03-11 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:53,46292,ENTERPRISE
1835,105820,Milford i.g. Burton Collision Center,E11757,CITY,411 N Rehoboth Blvd,US,Milford,DE,+1 302-422-4034,19963,1757,38.9236,-75.425,2022-03-15 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:53,46292,ENTERPRISE
1836,105821,Georgetown First State Chevrolet,E11779,CITY,22694 Dupont Blvd,US,Georgetown,DE,+1 302-856-6380,19947,1779,38.670698,-75.38534,2022-02-10 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:53,46292,ENTERPRISE
1837,105822,Dagsboro,E117A7,CITY,27424 Auto Works Ave,US,Dagsboro,DE,+1 302-732-3534,19939,17A7,38.56466,-75.16767,2022-01-03 00:00:00,2022-05-03 08:50:05,2022-05-03 14:33:53,46292,ENTERPRISE
1838,105823,Seaford,E11772,CITY,26876 Sussex Hwy,US,Seaford,DE,+1 302-628-2931,19973,1772,38.609683,-75.586463,2022-02-16 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:10,46292,ENTERPRISE
1839,105824,Easton,E11815,CITY,7752 Ocean Gateway,US,Easton,MD,+1 410-822-3260,21601,1815,38.762,-76.0618,2022-01-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:10,46292,ENTERPRISE
1840,105825,Stevensville Kent Island,E11858,CITY,1418 Main St,US,Stevensville,MD,+1 410-604-6154,21666,1858,38.978873,-76.291912,2022-01-18 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:12,46292,ENTERPRISE
1841,105826,Cambridge,E11846,CITY,3106 Aireys Spur Rd,US,Cambridge,MD,+1 410-901-2978,21613,1846,38.551138,-76.020998,2021-10-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:12,46292,ENTERPRISE
1842,105827,Bowie,E1164U,CITY,16300 Heritage Blvd,US,Bowie,MD,+1 301-809-5700,20716,164U,38.946011,-76.721718,2022-04-13 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1843,105828,Upper Marlboro,E11634,CITY,5301 Crain Highway,US,Upper Marlboro,MD,+1 301-627-0181,20772,1634,38.823327,-76.735986,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1844,105829,Seabrook,E11653,CITY,9405 Lanham Severn Rd,US,Lanham Seabrook,MD,+1 301-577-1100,20706,1653,38.971977,-76.847059,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1845,105830,Capitol Heights Central Ave,E1163K,CITY,9183b Central Ave,US,Capitol Heights,MD,+1 301-324-0900,20743,163K,38.8901,-76.8489,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1846,105831,New Carrollton,E11616,CITY,7998 Annapolis Rd,US,New Carrollton,MD,+1 301-306-9300,20784,1616,38.954966,-76.876172,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1847,105832,Capitol Heights Central Ave.,E11640,CITY,7963 Central Ave,US,Capitol Heights,MD,+1 301-336-4200,20743,1640,38.8888,-76.8673,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1848,105833,Landover,E1163C,CITY,6575 Annapolis Rd,US,Landover Hills,MD,+1 301-773-5675,20784,163C,38.941073,-76.903875,2022-01-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1849,105834,Hyattsville,E11633,CITY,5810 Baltimore Avenue,US,Hyattsville,MD,+1 301-927-0909,20781,1633,38.959241,-76.939908,2022-03-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:28,46292,ENTERPRISE
1850,105835,Camp Springs,E11662,CITY,5201 Auth Rd,US,Suitland,MD,+1 301-702-1400,20746,1662,38.822462,-76.918102,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1851,105836,Clinton,E11625,CITY,6401 Old Alexandria Ferry Rd,US,Clinton,MD,+1 301-868-2361,20735,1625,38.785926,-76.895564,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1852,105837,Temple Hills,E11630,CITY,4515 St. Barnabas Road,US,Temple Hills,MD,+1 301-423-0600,20748,1630,38.827613,-76.944138,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1853,105838,Washington D.C. University Heights,E1164X,CITY,3700 10th St Ne,US,Washington,DC,+1 202-635-1104,20017,164X,38.935448,-76.993069,2022-03-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1854,105839,Union Station Exotics,E116EC,EXOTICS,99 H St Ne,US,Washington,DC,+1 202-715-1912,20002,16EC,38.8994,-77.0064,2022-04-25 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1855,105840,Union Station Washington DC,WASX89,RAIL,99 H St Ne,US,Washington,DC,+1 202-715-1912,20002,169R,38.8994,-77.0064,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1856,105841,Georgia Ave NW DC,E1165Q,CITY,5013 Georgia Ave Nw,US,Washington,DC,+1 202-451-2148,20011,165Q,38.9514,-77.0266,2022-03-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1857,105842,Washington D.C. Southwest Waterfront,E1163N,CITY,1100 4th St Sw,US,Washington,DC,+1 202-554-8100,20024,163N,38.877524,-77.017486,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1858,105843,Washington DC L Enfant Plaza,E116C2,CITY,970 D St Sw,US,Washington,DC,+1 202-554-1681,20024,16C2,38.8845,-77.0254,2022-04-21 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1859,105844,Downtown Washington D.C.,E11609,CITY,1110 14th St Nw,US,Washington,DC,+1 202-393-0900,20005,1609,38.9043,-77.0331,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1860,105845,Oxon Hill,E1163J,CITY,6345 Livingston Rd,US,Oxon Hill,MD,+1 301-749-5656,20745,163J,38.801852,-76.987376,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1861,105846,Washington Reagan National Airport,DCAT61,AIRPORT,Ronald Reagan Wash Natl Airprt,US,Arlington,VA,+1 844-648-1606,22202,16V7,38.850108,-77.039175,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1862,105847,Washington Reagan Airport Exotics,WASC62,AIRPORT,Ronald Reagan Wash Natl Airprt,US,Arlington,VA,+1 844-829-6815,22202,16EF,38.850236,-77.044716,2020-12-02 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1863,105848,Washington D.C. Georgetown,E1163A,CITY,2505 Wisconsin Ave Nw,US,Cathedral Heights,DC,+1 202-232-4443,20007,163A,38.9233,-77.0727,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1864,105849,Arlington Crystal City,E11670,CITY,2804 S Eads St,US,Arlington,VA,+1 703-418-7240,22202,1670,38.8473,-77.0534,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1865,105850,Fort Washington,E11647,CITY,10701 Indian Head Hwy,US,Fort Washington,MD,+1 301-292-9700,20744,1647,38.746652,-76.99238,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1866,105851,Arlington Rosslyn,E1164Y,CITY,"1560 Wilson Blvd, Suite 150",US,Rosslyn,VA,+1 703-528-6466,22209,164Y,38.894327,-77.07657,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1867,105852,Waldorf Crain & Pierce,E1162V,CITY,2295 Crain Hwy,US,Waldorf,MD,+1 301-705-6673,20601,162V,38.648035,-76.887576,2022-04-20 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1868,105853,Prince Frederick,E11677,CITY,520 Solomons Island Rd N,US,Prince Frederick,MD,+1 410-414-2500,20678,1677,38.538074,-76.589087,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1869,105854,Bethesda River Rd.,E11652,CITY,5455 Butler Rd,US,Bethesda,MD,+1 301-657-0095,20816,1652,38.963,-77.1017,2022-02-24 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1870,105855,Arlington Shirlington,E11685,CITY,2778 S Arlington Mill Dr,US,Arlington,VA,+1 703-820-7100,22206,1685,38.841807,-77.088272,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1871,105856,Alexandria Huntington,E11624,CITY,5954 Richmond Highway,US,Alexandria,VA,+1 703-960-6900,22303,1624,38.789425,-77.064664,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1872,105857,Waldorf Crain & Leonardtown,E1167L,CITY,3375 Leonardtown Rd,US,Waldorf,MD,+1 301-885-0640,20601,167L,38.6199,-76.9002,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1873,105858,Arlington N. Glebe Rd.,E11603,CITY,720 N Glebe Rd,US,Arlington,VA,+1 703-243-5404,22203,1603,38.8792,-77.1131,2022-03-28 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1874,105859,Alexandria Duke St.,E1161L,CITY,4213 Duke St,US,Alexandria,VA,+1 703-212-4700,22304,161L,38.811706,-77.103725,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1875,105860,Falls Church Bailey's Auto Body,E1166M,CITY,5710 Center Ln,US,Falls Church,VA,+1 703-820-3512,22041,166M,38.847984,-77.128755,2021-08-16 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1876,105861,Mount Vernon,E11668,CITY,7520a Richmond Hwy,US,Alexandria,VA,+1 703-660-1331,22306,1668,38.752715,-77.083532,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1877,105862,Falls Church Arlington Blvd.,E11626,CITY,6286c Arlington Blvd,US,Falls Church,VA,+1 703-237-9800,22044,1626,38.871981,-77.153864,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1878,105863,Alexandria Edsall Rd.,E11692,CITY,5650 Edsall Rd,US,Alexandria,VA,+1 703-658-0010,22304,1692,38.8074,-77.1294,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1879,105864,Falls Church Hillwood Ave.,E1166V,CITY,156 Hillwood Ave,US,Falls Church,VA,+1 703-241-9610,22046,166V,38.879015,-77.172104,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:29,46292,ENTERPRISE
1880,105865,Tysons Corner Auto Center,E11655,CITY,1572 Springhill Rd,US,Mclean,VA,+1 703-448-7680,22102,1655,38.9317,-77.2336,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1881,105866,Tysons Corner Greensboro Dr.,E11604,CITY,8251 Greensboro Dr,US,Mclean,VA,+1 703-448-7680,22102,1604,38.922253,-77.228679,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1882,105867,Washington D.C. Tysons Corner Exotics,E116ET,EXOTICS,8251 Greensboro Dr,US,Mc Lean,VA,+1 844-829-6815,22102,16ET,38.922692,-77.230592,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1883,105868,Annandale,E1164B,CITY,7032 Columbia Pike,US,Annandale,VA,+1 703-658-3500,22003,164B,38.83371,-77.188245,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1884,105869,Springfield Lindsay Collision,E1164C,CITY,5555 Industrial Dr,US,Springfield,VA,+1 703-914-0480,22151,164C,38.801317,-77.16758,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1885,105870,Fairfax Nutley St.,E11686,CITY,3055 Nutley Street,US,Fairfax,VA,+1 703-280-4646,22031,1686,38.867992,-77.262615,2022-03-31 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1886,105871,Fairfax Old Lee Hwy. & Fairfax Blvd.,E11612,CITY,9854 Fairfax Blvd (lee Hwy),US,Fairfax,VA,+1 703-273-3344,22030,1612,38.863594,-77.285272,2022-04-05 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1887,105872,Springfield Loisdale Rd.,E11606,CITY,6701-X Loisdale Road,US,Springfield,VA,+1 703-922-3808,22150,1606,38.772097,-77.180129,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1888,105873,Herndon SpringHill Suites Hotel,E1163M,CITY,138 Spring St-Springhill Suite,US,Herndon,VA,+1 703-481-6400,20170,163M,38.958414,-77.373045,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1889,105874,Burke,E1161N,CITY,9570 Burke Rd,US,Burke,VA,+1 703-503-7900,22015,161N,38.79646,-77.274545,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1890,105875,Springfield Fullerton Rd.,E1165S,CITY,7500 Fullerton Rd,US,Springfield,VA,+1 703-455-6525,22153,165S,38.74258,-77.200689,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1891,105876,Chantilly Walney Rd.,E11641,CITY,4048 Walney Road,US,Chantilly,VA,+1 703-968-8787,20151,1641,38.892787,-77.431876,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1892,105877,Chantilly Auto Body,E1165L,CITY,4530 Stonecroft Rd,US,Chantilly,VA,+1 703-378-2072,20151,165L,38.898609,-77.459756,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1893,105878,Centreville Lee Hwy.,E1169E,CITY,14615 Lee Hwy,US,Centreville,VA,+1 703-828-3345,20121,169E,38.835329,-77.453616,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1894,105879,Woodbridge Jefferson Davis Hwy.,E11610,CITY,14655 Jefferson Davis Hwy,US,Woodbridge,VA,+1 703-490-0566,22191,1610,38.634546,-77.270856,2022-03-01 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1895,105880,Woodbridge Potomac Mills Rd.,E11667,CITY,14455 Potomac Mills Road,US,Woodbridge,VA,+1 703-491-2224,22192,1667,38.638312,-77.294827,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1896,105881,Manassas,E11622,CITY,9018 Centreville Rd,US,Manassas,VA,+1 703-330-9696,20110,1622,38.7592,-77.4633,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1897,105882,Dale City,E1167F,CITY,2850 Dale Blvd,US,Dale City,VA,+1 703-580-5852,22193,167F,38.627427,-77.299943,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1898,105883,La Plata,E1164Z,CITY,5780-B Crain Highway,US,Laplata,MD,+1 301-392-6240,20646,164Z,38.554203,-76.98593,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1899,105884,Manassas Bull Run,E1163U,CITY,7823 Sudley Rd,US,Manassas,VA,+1 703-331-5616,20109,163U,38.786232,-77.513164,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1900,105885,Dumfries,E11648,CITY,17481 Jefferson-Davis Hwy,US,Dumfries,VA,+1 703-221-2525,22026,1648,38.573125,-77.316398,2021-12-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1901,105886,Gainesville,E1165C,CITY,7486 Limestone Drive,US,Gainesville,VA,+1 703-754-6505,20155,165C,38.794035,-77.599204,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:31,46292,ENTERPRISE
1902,105887,Warrenton,E11646,CITY,310 Broadview Ave Ste 110,US,Warrenton,VA,+1 540-341-2727,20186,1646,38.725458,-77.804317,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:38,46292,ENTERPRISE
1903,105888,MCB Quantico,E1161F,CITY,3500 Russell Rd,US,Quantico,VA,+1 703-432-8883,22134,161F,38.511679,-77.317708,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:38,46292,ENTERPRISE
1904,105889,Garrisonville,E1163V,CITY,32 Doc Stone Rd Ste 101,US,Stafford,VA,+1 540-657-9315,22556,163V,38.47597,-77.415953,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:38,46292,ENTERPRISE
1905,105890,Front Royal,E11689,CITY,1500 N Shenandoah Ave,US,Front Royal,VA,+1 540-636-8181,22630,1689,38.936246,-78.19932,2022-03-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:44,46292,ENTERPRISE
1906,105891,Culpeper,E12125,CITY,15419 Brandy Rd,US,Culpeper,VA,+1 540-829-7800,22701,2125,38.486173,-77.963233,2021-07-30 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:44,46292,ENTERPRISE
1907,105892,Elkins,E16859,CITY,2931 Beverly Pike,US,Elkins,WV,+1 304-637-7600,26241,6859,38.880525,-79.842956,2021-04-02 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:47,46292,ENTERPRISE
1908,105893,Buckhannon,E16855,CITY,1617 Old Weston Rd,US,Buckhannon,WV,+1 304-472-5559,26201,6855,38.9543,-80.2107,2022-04-29 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:54,46292,ENTERPRISE
1909,105894,Sutton,E16818,CITY,245 Skidmore Ln,US,Sutton,WV,+1 304-765-3310,26601,6818,38.6966,-80.6409,2022-02-21 00:00:00,2022-05-03 08:50:05,2022-05-03 14:34:56,46292,ENTERPRISE
1910,105895,Ripley,E16856,CITY,225 S. Church Street,US,Ripley,WV,+1 304-372-8500,25271,6856,38.815343,-81.709881,2021-07-20 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:03,46292,ENTERPRISE
1911,105896,Gallipolis,E16873,CITY,371 State Route 7 N,US,Gallipolis,OH,+1 740-446-6244,45631,6873,38.849663,-82.145376,2021-09-20 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:03,46292,ENTERPRISE
1912,105897,Portsmouth,E16839,RAIL,1615 Chillicothe St,US,Portsmouth,OH,+1 740-354-5030,45662,6839,38.744031,-82.993515,2021-07-20 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:18,46292,ENTERPRISE
1913,105898,Ashland,E16836,RAIL,2101 Winchester Avenue,US,Ashland,KY,+1 606-324-8829,41101,6836,38.475682,-82.633806,2021-07-26 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:18,46292,ENTERPRISE
1914,105899,Maysville,E15874,CITY,897 Us Hwy 68,US,Maysville,KY,+1 606-563-9002,41056,5874,38.661331,-83.811108,2021-09-15 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:27,46292,ENTERPRISE
1915,105900,Alexandria,E1381D,CITY,8107 Alexandria Pike,US,Alexandria,KY,+1 859-448-9227,41001,381D,38.961059,-84.393119,2022-01-05 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:33,46292,ENTERPRISE
1916,105901,Madison,E15801,CITY,309 E. Clifty Drive,US,Madison,IN,+1 812-265-6260,47250,5801,38.775062,-85.387045,2022-04-13 00:00:00,2022-05-03 08:50:05,2022-05-03 14:35:45,46292,ENTERPRISE
1917,105902,Seymour,E10847,CITY,702 East Tipton,US,Seymour,IN,+1 812-524-0178,47274,0847,38.958061,-85.879397,2020-10-01 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:04,46292,ENTERPRISE
1918,105903,Bedford,E10846,CITY,2200 16th St,US,Bedford,IN,+1 812-275-2466,47421,0846,38.860941,-86.503798,2021-08-05 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:10,46292,ENTERPRISE
1919,105904,Vincennes,E10855,CITY,1631 N Hart St,US,Vincennes,IN,+1 812-882-0077,47591,0855,38.66763,-87.496185,2020-04-02 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:16,46292,ENTERPRISE
1920,105905,Greenville Auto Body,E10183,CITY,1700 S Elm St,US,Greenville,IL,+1 618-651-9780,62246,0183,38.877415,-89.404838,2021-12-07 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:25,46292,ENTERPRISE
1921,105906,Highland,E10164,CITY,1321 Broadway,US,Highland,IL,+1 618-651-9780,62249,0164,38.739507,-89.674259,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:25,46292,ENTERPRISE
1922,105907,Glen Carbon,E10126,CITY,4251 S State Route 159,US,Glen Carbon,IL,+1 618-288-8812,62034,0126,38.770481,-89.956728,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:25,46292,ENTERPRISE
1923,105908,Alton,E10117,CITY,3000 Washington Ave,US,Alton,IL,+1 618-462-0001,62002,0117,38.914654,-90.150948,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:25,46292,ENTERPRISE
1924,105909,Belleville MidAmerica Airport,E101I2,AIRPORT,9656 Air Terminal Dr,US,Mascoutah,IL,+1 618-624-2811,62258,01I2,38.547393,-89.815764,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:25,46292,ENTERPRISE
1925,105910,O'Fallon,E101IB,CITY,909 W Us Highway 50,US,O Fallon,IL,+1 618-624-2811,62269,01IB,38.592211,-89.935071,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:25,46292,ENTERPRISE
1926,105911,Granite City,E10148,CITY,3700 Nameoki,US,Granite City,IL,+1 618-452-7800,62040,0148,38.727826,-90.123391,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:27,46292,ENTERPRISE
1927,105912,Florissant,E10137,CITY,1103 N Highway 67,US,Florissant,MO,+1 314-831-9555,63031,0137,38.798797,-90.325221,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:27,46292,ENTERPRISE
1928,105913,Dellwood,E10106,CITY,9803 West Florissant,US,Saint Louis,MO,+1 314-524-7700,63136,0106,38.745488,-90.279447,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:27,46292,ENTERPRISE
1929,105914,Hazelwood,E10114,CITY,623 Dunn Rd,US,Hazelwood,MO,+1 314-895-9904,63042,0114,38.779917,-90.362081,2022-04-27 00:00:00,2022-05-03 08:50:05,2022-05-03 14:36:27,46292,ENTERPRISE
